MatchID,Season,MatchWeek,Date,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,HomeTeamPoints,AwayTeamPoints,HomeGoalScoringForm,AwayGoalScoringForm,HomeGoalsConceded,AwayGoalsConceded,HomeWinningForm,AwayWinningForm,HomeRecentGoalScoringForm,HomeRecentGoalsConceded,HomeRecentWinningForm,AwayRecentGoalScoringForm,AwayRecentGoalsConceded,AwayRecentWinningForm,HomeDaysSinceLastMatch,AwayDaysSinceLastMatch,HomeEloBefore,HomeEloAfter,AwayEloBefore,HomeTiltBefore,AwayTiltBefore,Matchup,H2H_TotalMatches,H2H_HomeGoalsScored,H2H_AwayGoalsScored,H2H_HomeWinRate,HomeGoalDifferenceForm,AwayGoalDifferenceForm,HomeSeasonToDateGoalsScored,HomeSeasonToDateGoalsConceded,HomeSeasonToDateGoalDifference,HomeSeasonToDatePoints,AwaySeasonToDateGoalsScored,AwaySeasonToDateGoalsConceded,AwaySeasonToDateGoalDifference,AwaySeasonToDatePoints,HomeAvgShotsTaken,HomeAvgShotsOnTarget,HomeAvgCornersTaken,AwayAvgShotsTaken,AwayAvgShotsOnTarget,AwayAvgCornersTaken
2020-2021_Brighton_West Ham,2020-2021,36,2021-05-15,Brighton,West Ham,1,1,D,0.0,0.0,D,10.0,15.0,2.0,3.0,3.0,3.0,7.0,5.0,1.0,1.0,0.0,0.0,1,1,1.4,1.6,0.8,1.8,1.4,1.2,0.6,0.6,1.0,1.4,1.6,1.2,6.0,6.0,1532.8174168206372,0,1643.6380669788637,0.8331758468014451,1.0688737146956961,Brighton vs West Ham,5,1.8,1.6,0.6,0.0,-0.20000000000000018,36.0,41.0,-5.0,37.0,55.0,45.0,10.0,58.0,14.6,3.4,6.4,12.4,3.2,4.4
2020-2021_Crystal Palace_Aston Villa,2020-2021,36,2021-05-16,Crystal Palace,Aston Villa,3,2,H,1.0,2.0,A,23.0,19.0,8.0,5.0,7.0,7.0,23.0,13.0,3.0,2.0,0.0,0.0,3,0,0.4,1.0,1.2,1.0,1.0,1.4,1.0,2.2,0.6,1.2,1.6,1.0,5.0,3.0,1488.7979832043413,0,1556.9569204715608,0.9379385193505294,0.9568895685731982,Crystal Palace vs Aston Villa,5,0.6,1.4,0.4,-1.2000000000000002,-0.40000000000000013,37.0,59.0,-22.0,41.0,49.0,41.0,8.0,49.0,9.2,3.8,4.6,13.8,5.2,6.4
2020-2021_Tottenham_Wolves,2020-2021,36,2021-05-16,Tottenham,Wolves,2,0,H,1.0,0.0,H,24.0,15.0,13.0,3.0,10.0,3.0,8.0,11.0,1.0,0.0,0.0,0.0,3,0,3.0,0.8,1.0,1.2,2.4,1.2,2.0,1.8,1.4,1.0,1.2,2.0,8.0,7.0,1656.152364714745,0,1556.3182789259613,1.066676863179841,0.8920829354256236,Tottenham vs Wolves,5,1.8,2.0,0.5,0.19999999999999996,-0.19999999999999996,61.0,41.0,20.0,56.0,35.0,47.0,-12.0,45.0,13.4,4.6,5.4,13.0,5.2,6.2
2020-2021_West Brom_Liverpool,2020-2021,36,2021-05-16,West Brom,Liverpool,1,2,A,1.0,1.0,D,10.0,26.0,3.0,6.0,9.0,13.0,7.0,14.0,0.0,0.0,0.0,0.0,0,3,1.0,2.2,0.4,0.6,1.6,2.6,1.4,1.8,1.0,2.0,1.0,2.2,7.0,3.0,1447.5385278967126,0,1763.2408095917046,0.95308057598809,1.0818783152960942,West Brom vs Liverpool,5,0.8,1.2,0.3,-0.40000000000000013,1.0,32.0,68.0,-36.0,26.0,61.0,41.0,20.0,60.0,10.2,3.2,4.6,18.6,8.0,6.6
2020-2021_Everton_Sheffield United,2020-2021,36,2021-05-16,Everton,Sheffield United,0,1,A,0.0,1.0,A,16.0,10.0,6.0,3.0,11.0,4.0,8.0,12.0,1.0,3.0,0.0,0.0,0,3,1.2,0.2,1.4,2.6,1.0,0.0,1.0,0.8,1.6,0.2,2.0,0.6,3.0,8.0,1612.13207485585,0,1369.9337132558528,0.9183369737067902,0.836111621985674,Everton vs Sheffield United,5,1.0,0.6,0.7,0.19999999999999996,-1.8,46.0,42.0,4.0,56.0,18.0,62.0,-44.0,17.0,13.2,3.8,3.8,7.4,1.6,3.6
2020-2021_Man United_Fulham,2020-2021,37,2021-05-18,Man United,Fulham,1,1,D,1.0,0.0,H,13.0,8.0,6.0,5.0,6.0,1.0,10.0,15.0,2.0,3.0,0.0,0.0,1,1,1.8,0.8,1.6,1.8,1.8,0.8,1.8,1.6,1.4,0.4,1.8,0.2,5.0,3.0,1771.356436881512,0,1407.8649281033333,1.0764302832314774,0.9194508829903569,Man United vs Fulham,5,2.8,1.0,0.9,0.19999999999999996,-1.4,70.0,42.0,28.0,70.0,26.0,50.0,-24.0,27.0,14.6,4.8,5.8,11.6,2.6,5.0
2020-2021_Southampton_Leeds,2020-2021,37,2021-05-18,Southampton,Leeds,0,2,A,0.0,0.0,D,18.0,15.0,3.0,7.0,4.0,5.0,10.0,12.0,0.0,3.0,0.0,0.0,0,3,2.2,1.6,1.4,1.2,2.0,1.8,1.6,1.4,1.4,1.6,0.8,1.6,3.0,3.0,1520.3133764990605,0,1623.7909971431782,1.088948133233822,1.11433457700066,Southampton vs Leeds,5,1.2,1.4,0.6,0.20000000000000018,0.8,47.0,63.0,-16.0,43.0,57.0,53.0,4.0,53.0,10.2,5.4,5.4,12.2,4.6,7.4
2020-2021_Brighton_Man City,2020-2021,37,2021-05-18,Brighton,Man City,3,2,H,0.0,1.0,A,19.0,8.0,6.0,4.0,5.0,3.0,13.0,11.0,3.0,3.0,0.0,1.0,3,0,1.4,2.6,0.6,0.8,1.6,3.0,0.8,0.8,1.0,2.0,1.6,1.8,3.0,4.0,1535.4167575602014,0,1883.4720002712388,0.8302786184413622,1.1817397141019652,Brighton vs Man City,5,0.2,3.2,0.0,0.0,0.3999999999999999,37.0,42.0,-5.0,38.0,76.0,29.0,47.0,83.0,12.0,3.2,5.0,18.6,4.6,7.4
2020-2021_Chelsea_Leicester,2020-2021,37,2021-05-18,Chelsea,Leicester,2,1,H,0.0,0.0,D,17.0,7.0,6.0,3.0,6.0,5.0,15.0,16.0,2.0,4.0,0.0,0.0,3,0,1.2,1.6,1.2,1.4,1.4,1.6,1.0,0.4,2.0,2.0,1.4,2.0,6.0,7.0,1709.689259229087,0,1674.6941377105477,0.9966032115046801,1.0718155582103939,Chelsea vs Leicester,5,0.6,1.2,0.3,0.6,0.6000000000000001,55.0,33.0,22.0,64.0,65.0,44.0,21.0,66.0,12.8,5.0,2.8,18.0,6.6,7.4
2020-2021_Everton_Wolves,2020-2021,37,2021-05-19,Everton,Wolves,1,0,H,0.0,0.0,D,14.0,9.0,4.0,3.0,7.0,12.0,11.0,11.0,0.0,2.0,0.0,0.0,3,0,1.0,0.6,1.6,1.4,0.4,1.0,0.6,0.6,1.4,0.8,1.6,1.4,3.0,3.0,1586.8368844210218,0,1543.7255147669907,0.9087695521830492,0.8880359173582136,Everton vs Wolves,5,1.6,2.2,0.5,0.0,-0.8,46.0,43.0,3.0,56.0,35.0,49.0,-14.0,45.0,12.8,3.6,4.8,14.6,5.2,6.0
2020-2021_Newcastle_Sheffield United,2020-2021,37,2021-05-19,Newcastle,Sheffield United,1,0,H,1.0,0.0,H,16.0,11.0,5.0,1.0,5.0,2.0,7.0,7.0,0.0,2.0,0.0,0.0,3,0,1.8,0.4,2.2,2.4,1.0,0.6,2.2,2.2,1.4,0.4,1.4,1.2,5.0,3.0,1528.2580858559215,0,1395.2289036906811,0.9972445022220526,0.8274008409135075,Newcastle vs Sheffield United,5,1.4,0.6,0.6,0.0,-0.9999999999999999,43.0,62.0,-19.0,39.0,19.0,62.0,-43.0,20.0,10.6,4.8,3.8,8.0,1.8,4.0
2020-2021_Tottenham_Aston Villa,2020-2021,37,2021-05-19,Tottenham,Aston Villa,1,2,A,1.0,2.0,A,10.0,20.0,4.0,4.0,4.0,5.0,14.0,13.0,1.0,1.0,0.0,0.0,0,3,2.6,1.2,1.0,1.6,2.4,0.8,2.2,1.2,2.0,1.4,1.8,1.0,3.0,3.0,1668.7451288737157,0,1541.17364921888,1.0618377833522268,0.9769718958560287,Tottenham vs Aston Villa,5,2.6,0.8,1.0,1.0000000000000002,-0.40000000000000013,63.0,41.0,22.0,59.0,51.0,44.0,7.0,49.0,15.8,6.6,6.0,16.0,5.6,7.6
2020-2021_Crystal Palace_Arsenal,2020-2021,37,2021-05-19,Crystal Palace,Arsenal,1,3,A,0.0,1.0,A,12.0,6.0,6.0,3.0,6.0,7.0,7.0,7.0,2.0,1.0,0.0,0.0,0,3,1.0,2.0,1.6,0.8,1.4,2.2,1.4,1.8,1.2,1.4,0.6,2.0,3.0,7.0,1504.5812544570222,0,1678.388500869709,0.9576231192619454,0.9961616289383279,Crystal Palace vs Arsenal,5,1.6,1.4,0.6,-0.40000000000000013,0.7999999999999999,40.0,61.0,-21.0,44.0,50.0,38.0,12.0,55.0,13.6,5.2,6.0,14.2,4.4,6.4
2020-2021_Burnley_Liverpool,2020-2021,37,2021-05-19,Burnley,Liverpool,0,3,A,0.0,1.0,A,10.0,20.0,4.0,3.0,6.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,0,3,0.8,2.2,2.0,0.8,0.4,2.6,1.6,1.8,1.2,2.0,1.0,2.2,4.0,3.0,1538.1386108777297,0,1768.5827920033876,0.8921750653291469,1.0833989546736051,Burnley vs Liverpool,5,1.0,2.2,0.3,-0.19999999999999996,1.0,33.0,51.0,-18.0,39.0,63.0,42.0,21.0,63.0,12.4,4.4,4.6,19.2,7.2,7.8
2020-2021_West Brom_West Ham,2020-2021,37,2021-05-19,West Brom,West Ham,1,3,A,1.0,1.0,D,14.0,21.0,4.0,9.0,6.0,8.0,8.0,11.0,2.0,2.0,0.0,0.0,0,3,1.0,1.6,0.8,1.6,1.0,1.4,1.0,2.2,0.4,1.0,1.4,0.8,3.0,4.0,1442.1965454850297,0,1641.0387262392994,0.9544201830707881,1.0651568867878158,West Brom vs West Ham,5,1.6,1.6,0.4,-1.2000000000000002,-0.3999999999999999,33.0,70.0,-37.0,26.0,56.0,46.0,10.0,59.0,9.2,2.6,5.4,14.6,3.0,4.8
2020-2021_Fulham_Newcastle,2020-2021,38,2021-05-23,Fulham,Newcastle,0,2,A,0.0,1.0,A,14.0,10.0,0.0,4.0,5.0,4.0,12.0,6.0,1.0,0.0,0.0,0.0,0,3,0.2,1.4,1.8,1.4,0.0,1.6,0.6,1.8,0.4,1.8,1.8,1.4,5.0,4.0,1420.3241890009408,0,1536.014114068613,0.9147315142032768,0.9861915683372757,Fulham vs Newcastle,5,0.4,1.2,0.4,-1.2000000000000002,0.0,27.0,51.0,-24.0,28.0,44.0,62.0,-18.0,42.0,10.4,3.0,4.6,10.6,4.2,4.2
2020-2021_Leeds_West Brom,2020-2021,38,2021-05-23,Leeds,West Brom,3,1,H,2.0,0.0,H,17.0,14.0,9.0,5.0,8.0,3.0,12.0,12.0,2.0,1.0,0.0,0.0,3,0,1.2,1.6,0.6,2.2,1.8,0.8,1.8,0.6,2.0,1.2,2.2,0.4,5.0,4.0,1641.764587456351,0,1429.553161592247,1.1055603968086827,0.9629604305315909,Leeds vs West Brom,3,2.6666666666666665,0.3333333333333333,0.8333333333333334,1.2000000000000002,-1.0000000000000002,59.0,53.0,6.0,56.0,34.0,73.0,-39.0,26.0,12.8,5.0,6.4,11.2,3.2,6.0
2020-2021_Leicester_Tottenham,2020-2021,38,2021-05-23,Leicester,Tottenham,2,4,A,1.0,1.0,D,10.0,11.0,6.0,4.0,8.0,7.0,9.0,8.0,0.0,2.0,0.0,0.0,0,3,2.4,1.6,1.4,1.8,1.8,1.0,1.6,1.8,1.4,2.0,1.2,1.8,5.0,4.0,1663.2921799801536,0,1646.6831972451098,1.0725261112714102,1.0631929119607042,Leicester vs Tottenham,5,1.0,1.8,0.4,-0.19999999999999996,0.8,66.0,46.0,20.0,66.0,64.0,43.0,21.0,59.0,16.0,5.8,7.0,15.4,6.8,6.2
2020-2021_Arsenal_Brighton,2020-2021,38,2021-05-23,Arsenal,Brighton,2,0,H,0.0,0.0,D,16.0,5.0,5.0,1.0,11.0,3.0,10.0,8.0,0.0,0.0,0.0,0.0,3,0,1.2,0.8,1.4,1.2,1.4,0.8,1.8,0.6,2.4,1.4,1.2,1.4,4.0,5.0,1692.3469721757017,0,1560.8441518825578,1.006969534135527,0.8448017790586442,Arsenal vs Brighton,5,1.0,1.2,0.4,1.2000000000000002,0.19999999999999996,53.0,39.0,14.0,58.0,40.0,44.0,-4.0,41.0,11.8,4.0,5.6,13.6,4.0,5.4
2020-2021_Aston Villa_Chelsea,2020-2021,38,2021-05-23,Aston Villa,Chelsea,2,1,H,1.0,0.0,H,6.0,23.0,3.0,7.0,2.0,9.0,11.0,12.0,3.0,3.0,0.0,1.0,3,0,1.4,1.6,1.6,0.4,1.0,2.6,1.4,1.6,1.4,1.4,0.6,2.4,4.0,5.0,1563.2355808474858,0,1721.091216959481,0.9782187177213925,0.9972639030360998,Aston Villa vs Chelsea,5,0.6,2.2,0.1,-0.20000000000000018,0.7999999999999999,53.0,45.0,8.0,52.0,57.0,34.0,23.0,67.0,15.2,4.2,6.4,14.8,5.4,4.0
2020-2021_West Ham_Southampton,2020-2021,38,2021-05-23,West Ham,Southampton,3,0,H,2.0,0.0,H,14.0,17.0,7.0,5.0,2.0,3.0,5.0,9.0,0.0,3.0,0.0,0.0,3,0,1.6,1.0,1.4,2.4,1.4,0.6,1.2,1.0,1.4,1.4,1.4,1.4,4.0,5.0,1653.682110132082,0,1502.3397861858878,1.0746880173727515,1.0803738438436208,West Ham vs Southampton,5,1.8,0.4,0.9,0.19999999999999996,0.0,59.0,47.0,12.0,62.0,47.0,65.0,-18.0,43.0,15.6,3.6,4.8,11.8,5.0,5.2
2020-2021_Wolves_Man United,2020-2021,38,2021-05-23,Wolves,Man United,1,2,A,1.0,2.0,A,14.0,9.0,4.0,4.0,6.0,2.0,14.0,3.0,4.0,1.0,0.0,0.0,0,3,1.0,1.6,1.8,0.4,1.2,2.2,0.6,1.8,0.8,1.4,1.6,1.0,4.0,5.0,1532.651902567001,0,1758.8971759839046,0.8783709940189242,1.070905168650448,Wolves vs Man United,5,0.8,0.8,0.5,-1.2000000000000002,-0.20000000000000018,35.0,50.0,-15.0,45.0,71.0,43.0,28.0,71.0,14.4,4.8,7.8,13.8,4.2,5.4
2020-2021_Liverpool_Crystal Palace,2020-2021,38,2021-05-23,Liverpool,Crystal Palace,2,0,H,1.0,0.0,H,19.0,5.0,5.0,4.0,14.0,1.0,10.0,8.0,2.0,2.0,0.0,0.0,3,0,1.0,1.2,0.8,2.0,1.4,0.8,2.4,0.8,2.6,1.4,2.0,1.2,4.0,4.0,1782.1653789103673,0,1490.6227831510296,1.0864701067992664,0.9680128989793791,Liverpool vs Crystal Palace,5,3.8,0.8,1.0,1.5999999999999999,-0.6000000000000001,66.0,42.0,24.0,66.0,41.0,64.0,-23.0,44.0,19.8,6.4,7.6,15.2,6.0,6.8
2020-2021_Man City_Everton,2020-2021,38,2021-05-23,Man City,Everton,5,0,H,2.0,0.0,H,21.0,8.0,11.0,3.0,7.0,5.0,8.0,10.0,2.0,2.0,0.0,0.0,3,0,2.2,0.4,1.8,0.4,1.2,1.6,2.2,1.8,1.8,0.6,0.6,1.4,5.0,4.0,1858.0446059488825,0,1597.9104966210116,1.202410601313227,0.8988789746926046,Man City vs Everton,5,2.6,0.8,1.0,0.40000000000000013,0.0,78.0,32.0,46.0,83.0,47.0,43.0,4.0,59.0,14.4,4.0,6.2,14.0,4.2,5.6
2020-2021_Sheffield United_Burnley,2020-2021,38,2021-05-23,Sheffield United,Burnley,1,0,H,1.0,0.0,H,12.0,10.0,3.0,3.0,8.0,9.0,11.0,1.0,3.0,1.0,0.0,0.0,3,0,0.4,2.2,1.4,1.4,1.2,1.8,0.4,1.4,1.2,1.4,1.8,1.2,4.0,4.0,1387.4728754779896,0,1524.55602397075,0.8182303648963939,0.894704147839821,Sheffield United vs Burnley,3,1.3333333333333333,0.6666666666666666,0.5,-0.9999999999999999,-0.40000000000000013,19.0,63.0,-44.0,20.0,33.0,54.0,-21.0,39.0,8.6,1.6,3.8,12.4,4.6,5.2
2021-2022_Brentford_Arsenal,2021-2022,1,2021-08-13,Brentford,Arsenal,2,0,H,1.0,0.0,H,8.0,22.0,3.0,4.0,2.0,5.0,12.0,8.0,0.0,0.0,0.0,0.0,3,0,1.4,2.4,1.0,0.8,1.6,2.6,0.6,2.2,0.4,2.2,0.4,3.0,7.0,82.0,1500.0,0,1703.3872632195234,1.0,1.00424774882782,Brentford vs Arsenal,0,0.0,0.0,0.0,-1.6,1.8000000000000003,30.0,70.0,-40.0,26.0,55.0,39.0,16.0,61.0,11.0,5.0,5.0,12.2,4.4,6.4
2021-2022_Chelsea_Crystal Palace,2021-2022,1,2021-08-14,Chelsea,Crystal Palace,3,0,H,2.0,0.0,H,13.0,4.0,6.0,1.0,5.0,2.0,15.0,11.0,0.0,0.0,0.0,0.0,3,0,1.2,1.0,1.4,1.6,1.4,0.8,1.4,1.0,1.8,1.4,2.0,1.2,83.0,83.0,1701.5787460472045,0,1485.412359801755,0.9998817139980751,0.9621959717510563,Chelsea vs Crystal Palace,5,2.8,0.6,1.0,0.3999999999999999,-0.6000000000000001,58.0,36.0,22.0,67.0,41.0,66.0,-25.0,44.0,16.0,5.6,5.4,14.4,6.0,6.6
2021-2022_Everton_Southampton,2021-2022,1,2021-08-14,Everton,Southampton,3,1,H,0.0,1.0,A,14.0,6.0,6.0,3.0,6.0,8.0,13.0,15.0,2.0,0.0,0.0,0.0,3,0,1.0,0.6,1.2,3.0,1.0,0.0,0.4,1.2,1.4,1.2,1.8,1.2,83.0,83.0,1588.2739640889113,0,1489.9290111230084,0.9114949877528972,1.0793040817777633,Everton vs Southampton,5,1.0,1.2,0.5,-0.7999999999999999,-0.6000000000000001,47.0,48.0,-1.0,59.0,47.0,68.0,-21.0,43.0,12.4,4.2,6.0,14.2,5.4,5.8
2021-2022_Man United_Leeds,2021-2022,1,2021-08-14,Man United,Leeds,5,1,H,1.0,0.0,H,16.0,10.0,8.0,3.0,5.0,4.0,11.0,9.0,1.0,2.0,0.0,0.0,3,0,1.8,2.0,1.8,0.8,1.4,2.4,1.8,1.8,1.4,2.4,0.8,2.4,83.0,83.0,1766.8798903941029,0,1649.4448787971885,1.0746149852132163,1.1140099960276306,Man United vs Leeds,5,2.0,0.8,0.8,0.0,1.5999999999999999,73.0,44.0,29.0,74.0,62.0,54.0,8.0,59.0,12.4,4.2,4.6,15.0,6.2,7.6
2021-2022_Burnley_Brighton,2021-2022,1,2021-08-14,Burnley,Brighton,1,2,A,1.0,0.0,H,14.0,14.0,3.0,8.0,7.0,6.0,10.0,7.0,2.0,1.0,0.0,0.0,0,3,0.6,0.4,2.4,1.4,0.2,0.2,0.6,2.0,0.6,1.4,1.4,1.4,83.0,83.0,1505.8731444932464,0,1549.803860838736,0.8858016793714503,0.8425183246022583,Burnley vs Brighton,5,1.2,1.0,0.5,-1.4,0.0,33.0,55.0,-22.0,39.0,40.0,46.0,-6.0,41.0,11.6,3.8,6.0,11.2,3.4,3.6
2021-2022_Leicester_Wolves,2021-2022,1,2021-08-14,Leicester,Wolves,1,0,H,1.0,0.0,H,9.0,17.0,5.0,3.0,5.0,4.0,6.0,10.0,1.0,2.0,0.0,0.0,3,0,1.8,0.4,2.2,0.8,1.2,1.0,1.6,2.4,0.8,0.8,1.4,0.8,83.0,83.0,1638.061169392797,0,1524.6691881568026,1.092595120945255,0.8814138360531756,Leicester vs Wolves,5,0.8,0.8,0.5,-0.7999999999999998,-0.5999999999999999,68.0,50.0,18.0,66.0,36.0,52.0,-16.0,45.0,15.4,6.0,7.2,14.8,5.2,7.4
2021-2022_Watford_Aston Villa,2021-2022,1,2021-08-14,Watford,Aston Villa,3,2,H,2.0,0.0,H,13.0,11.0,7.0,2.0,2.0,4.0,18.0,13.0,3.0,1.0,0.0,0.0,3,0,1.2,1.6,2.0,1.6,1.4,1.4,1.4,2.4,1.2,1.4,1.6,1.4,384.0,83.0,1480.732791283112,0,1582.7480517597623,0.9905467982579611,0.9807865352014641,Watford vs Aston Villa,5,2.0,1.6,0.6,-1.0,-0.20000000000000018,36.0,64.0,-28.0,34.0,55.0,46.0,9.0,55.0,12.2,3.6,3.4,13.8,3.8,5.6
2021-2022_Norwich_Liverpool,2021-2022,1,2021-08-14,Norwich,Liverpool,0,3,A,0.0,1.0,A,14.0,19.0,3.0,8.0,3.0,11.0,4.0,14.0,1.0,1.0,0.0,0.0,0,3,0.0,2.6,2.2,0.8,0.0,2.6,0.2,2.8,0.0,2.6,0.6,3.0,384.0,83.0,1311.0719230174896,0,1787.375802259642,0.9554550252859315,1.0799413533563498,Norwich vs Liverpool,5,1.6,2.8,0.1,-2.5999999999999996,2.0,26.0,75.0,-49.0,21.0,68.0,42.0,26.0,69.0,7.2,2.2,2.2,19.2,5.6,9.2
2021-2022_Newcastle_West Ham,2021-2022,1,2021-08-15,Newcastle,West Ham,2,4,A,2.0,1.0,H,17.0,8.0,3.0,9.0,7.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,0,3,1.8,2.2,2.0,1.6,1.4,2.0,2.0,1.6,1.8,1.8,0.8,2.0,84.0,84.0,1553.263638812494,0,1666.0928851949614,0.9825537947692063,1.073623885285356,Newcastle vs West Ham,5,2.0,1.6,0.7,0.3999999999999999,1.0,46.0,62.0,-16.0,45.0,62.0,47.0,15.0,65.0,11.2,4.2,4.4,16.6,4.6,4.4
2021-2022_Tottenham_Man City,2021-2022,1,2021-08-15,Tottenham,Man City,1,0,H,0.0,0.0,D,13.0,18.0,3.0,4.0,3.0,11.0,11.0,8.0,2.0,1.0,0.0,0.0,3,0,2.0,2.4,1.2,1.4,1.8,2.4,2.4,1.4,1.8,2.8,1.6,1.8,84.0,84.0,1671.9142078324664,0,1867.6811384809828,1.083087279669858,1.2192867640415739,Tottenham vs Man City,5,1.2,1.2,0.5,1.0,1.1999999999999997,68.0,45.0,23.0,62.0,83.0,32.0,51.0,86.0,15.2,7.0,6.6,16.0,5.6,5.4
2021-2022_Liverpool_Burnley,2021-2022,2,2021-08-21,Liverpool,Burnley,2,0,H,1.0,0.0,H,27.0,9.0,9.0,3.0,8.0,4.0,6.0,12.0,0.0,0.0,0.0,0.0,3,0,1.4,1.8,0.6,1.4,2.0,1.2,2.8,0.6,3.0,0.6,2.0,0.6,7.0,7.0,1791.4883674562398,0,1490.611139105035,1.0814431803519418,0.8942828635383488,Liverpool vs Burnley,5,2.2,0.8,0.7,2.1999999999999997,-1.4,3.0,0.0,3.0,3.0,1.0,2.0,-1.0,0.0,20.2,6.0,9.8,12.8,3.8,6.4
2021-2022_Crystal Palace_Brentford,2021-2022,2,2021-08-21,Crystal Palace,Brentford,0,0,D,0.0,0.0,D,7.0,14.0,2.0,3.0,3.0,5.0,12.0,9.0,3.0,1.0,0.0,0.0,1,1,1.2,0.8,2.2,2.6,1.2,0.2,1.0,2.6,0.6,2.0,0.0,3.0,7.0,8.0,1476.1800749378435,0,1530.0140057199915,0.9650262994020852,0.9946521852052139,Crystal Palace vs Brentford,0,0.0,0.0,0.0,-1.6,2.0,0.0,3.0,-3.0,0.0,2.0,0.0,2.0,3.0,11.0,4.6,4.8,8.0,3.0,2.0
2021-2022_Aston Villa_Newcastle,2021-2022,2,2021-08-21,Aston Villa,Newcastle,2,0,H,1.0,0.0,H,10.0,9.0,2.0,1.0,3.0,4.0,8.0,18.0,3.0,4.0,0.0,0.0,3,0,1.2,1.8,1.6,1.4,1.0,2.0,1.6,1.6,1.4,2.4,2.0,1.8,7.0,6.0,1565.5190013474908,0,1535.8452930809503,0.9983079292491934,1.004018860781843,Aston Villa vs Newcastle,5,1.2,0.4,0.7,0.0,0.3999999999999999,2.0,3.0,-1.0,0.0,2.0,4.0,-2.0,0.0,13.8,3.2,5.4,13.6,4.6,5.2
2021-2022_Brighton_Watford,2021-2022,2,2021-08-21,Brighton,Watford,2,0,H,2.0,0.0,H,13.0,10.0,3.0,1.0,7.0,2.0,11.0,6.0,4.0,0.0,0.0,0.0,3,0,1.8,0.6,0.6,2.2,2.2,0.0,1.4,1.6,1.4,1.6,2.6,1.2,7.0,7.0,1565.0658662269475,0,1497.9618416953836,0.8505850885758929,1.0082425558485049,Brighton vs Watford,5,1.0,0.6,0.6,-0.20000000000000018,-1.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,10.6,4.0,4.4,13.0,4.2,3.0
2021-2022_Man City_Norwich,2021-2022,2,2021-08-21,Man City,Norwich,5,0,H,2.0,0.0,H,16.0,1.0,4.0,0.0,6.0,1.0,13.0,7.0,1.0,0.0,0.0,0.0,3,0,2.4,0.2,1.6,2.6,1.2,0.0,2.4,1.8,1.2,0.0,3.0,0.0,6.0,7.0,1846.7328574946528,0,1306.9593578208917,1.2016938442078178,0.9567837346140712,Man City vs Norwich,5,1.8,0.8,0.6,0.5999999999999999,-3.0,0.0,1.0,-1.0,0.0,0.0,3.0,-3.0,0.0,15.6,5.8,6.4,7.6,2.2,2.2
2021-2022_Leeds_Everton,2021-2022,2,2021-08-21,Leeds,Everton,2,2,D,1.0,1.0,D,17.0,17.0,4.0,8.0,8.0,5.0,6.0,13.0,2.0,4.0,0.0,0.0,1,1,1.8,0.4,0.8,1.0,2.2,1.6,2.6,1.4,2.4,0.8,1.4,1.4,7.0,7.0,1632.8781983793147,0,1600.9427669432741,1.1328080172659563,0.9205315910272871,Leeds vs Everton,5,0.6,1.8,0.3,1.2000000000000002,-0.5999999999999999,1.0,5.0,-4.0,0.0,3.0,1.0,2.0,3.0,14.8,6.4,6.6,13.4,4.8,6.0
2021-2022_Southampton_Man United,2021-2022,2,2021-08-22,Southampton,Man United,1,1,D,1.0,0.0,H,8.0,15.0,3.0,4.0,7.0,7.0,12.0,10.0,2.0,3.0,0.0,0.0,1,1,2.0,2.0,1.4,0.6,2.0,2.6,1.4,2.0,1.2,2.2,1.8,1.4,8.0,8.0,1477.2602082686456,0,1783.4465708119765,1.090004352136353,1.0927482473806054,Southampton vs Man United,5,1.4,3.6,0.2,-0.6000000000000001,0.40000000000000013,1.0,3.0,-2.0,0.0,5.0,1.0,4.0,3.0,13.0,4.8,6.6,12.0,4.4,4.4
2021-2022_Wolves_Tottenham,2021-2022,2,2021-08-22,Wolves,Tottenham,0,1,A,0.0,1.0,A,25.0,8.0,6.0,6.0,5.0,4.0,9.0,7.0,1.0,4.0,0.0,0.0,0,3,1.2,2.2,2.0,1.8,1.2,1.6,0.6,1.4,0.6,1.8,1.4,1.8,8.0,7.0,1516.2455700805203,0,1692.8624888187965,0.8705192632109169,1.0674595633309778,Wolves vs Tottenham,5,1.6,1.6,0.5,-0.7999999999999999,0.40000000000000013,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,3.0,14.2,3.8,7.0,13.8,5.4,6.0
